user,gesture,iteration,x,y,z
1,12,6,"[-6.435614, -5.66947, -3.064578, -0.306458, 6.895301, 13.94383, 18.693928, 11.951855, 11.18571, 16.242264, 17.468096, 13.024457, 4.596867, -3.064578, -5.975927, -8.121132, -9.653421, -7.04853]","[4.750096, 3.983952, 1.37906, 0.766145, -0.919373, -0.612916, -2.911349, -5.363012, -1.37906, 1.991976, 3.371036, -3.524265, -2.451663, -3.524265, 1.225831, 1.991976, 0.459687, 4.750096]","[6.742072, 5.66947, 1.225831, 0.0, 4.596867, 10.572795, 13.330915, 9.040505, 5.975927, 10.572795, 12.105083, 7.814674, 2.604892, 0.459687, 3.217807, 4.903325, 5.209783, 7.201759]"
1,12,7,"[-5.975927, -5.975927, -5.209783, -3.064578, -1.072602, 8.42759, 15.47612, 19.6133, 12.717999, 12.411542, 17.468096, 20.992361, 13.94383, 1.532289, -2.298434, -5.975927, -7.814674, -7.201759, -7.201759, -7.508216, -7.354988, -7.354988, -7.04853, -6.895301, -7.967903, -7.814674]","[4.596867, 4.596867, 4.137181, 1.225831, 2.298434, 0.153229, 0.612916, -3.371036, -2.911349, -1.532289, 1.37906, 0.0, -4.443638, -3.371036, 0.0, 1.838747, 1.532289, 2.75812, 2.911349, 4.29041, 4.443638, 3.983952, 3.524265, 4.137181, 3.983952, 3.983952]","[6.129157, 6.588843, 6.435614, 1.838747, 0.306458, 5.056554, 10.419566, 9.193734, 8.580819, 5.66947, 11.645397, 12.105083, 4.750096, 0.919373, 1.37906, 1.991976, 3.371036, 5.209783, 4.750096, 5.516241, 5.363012, 5.516241, 5.363012, 5.975927, 5.975927, 5.363012]"
1,12,8,"[-6.282385, -5.516241, -5.056554, -2.298434, 2.75812, 11.645397, 19.153614, 14.556746, 11.798626, 16.089035, 20.226215, 14.709975, 6.282385, -3.064578, -6.742072, -6.895301, -6.895301, -7.04853, -7.967903, -7.661446, -7.04853, -7.814674, -5.975927, -8.734048]","[4.137181, 5.516241, 4.596867, 0.919373, 0.306458, 0.153229, -9.346964, -4.903325, -2.911349, -0.306458, 0.306458, -4.443638, -3.677494, -1.532289, 2.451663, 2.145205, 0.0, 2.145205, 2.604892, 2.451663, 2.75812, 3.064578, 0.306458, 1.37906]","[5.363012, 6.435614, 3.983952, -1.37906, -0.153229, 9.346964, 9.653421, 10.572795, 8.580819, 11.33894, 10.572795, 7.354988, 1.37906, -0.153229, 2.604892, 4.750096, 5.209783, 6.588843, 5.056554, 5.822699, 6.282385, 5.516241, 5.209783, 5.822699]"
1,12,9,"[-4.903325, -5.056554, -0.153229, 4.443638, 15.935806, 18.847157, 10.113108, 11.492168, 17.314867, 21.298819, 14.097059, 3.371036, -4.443638, -6.282385, -3.064578, -4.903325, -7.354988]","[3.217807, 5.056554, -1.072602, 1.838747, -0.766145, -12.258313, -5.363012, -2.298434, 0.153229, -2.911349, -5.209783, -3.830723, -0.612916, 2.145205, 6.588843, 4.29041, 2.75812]","[4.29041, 5.822699, 0.306458, 1.991976, 7.967903, 10.266337, 10.572795, 8.274362, 11.032481, 13.484144, 5.516241, -0.612916, -1.838747, 2.604892, 8.887277, 5.975927, 5.66947]"
1,12,10,"[-5.363012, -5.516241, -3.524265, -1.532289, 6.282385, 14.403518, 15.782578, 16.242264, 13.94383, 20.379444, 15.169662, 10.572795, -0.153229, -5.66947, -6.282385, -7.814674, -7.967903, -7.508216]","[5.209783, 5.66947, 4.137181, 2.604892, -1.072602, -1.225831, -6.588843, -4.137181, 0.459687, 0.306458, -3.064578, -4.443638, -0.306458, -0.306458, -8.734048, 6.742072, 2.604892, 3.217807]","[5.66947, 5.822699, 2.298434, -0.766145, 2.298434, 9.80665, 10.726024, 13.024457, 10.726024, 11.645397, 10.113108, 3.830723, 0.153229, 1.225831, -2.604892, 5.516241, 4.443638, 5.516241]"
1,12,11,"[-5.056554, -4.903325, -2.911349, -1.072602, 6.282385, 16.701952, 21.298819, 12.105083, 13.177687, 18.081011, 19.306843, 11.645397, 3.217807, -4.137181, -6.282385, -5.209783, -8.121132]","[5.516241, 4.903325, 3.524265, 1.838747, 0.153229, -4.596867, -12.871228, -9.500193, -3.371036, -0.612916, -4.137181, -5.209783, 0.612916, -0.153229, 1.532289, -1.225831, 4.750096]","[6.588843, 6.588843, 2.75812, -0.459687, 2.451663, 3.830723, 8.274362, 7.814674, 6.282385, 13.484144, 11.032481, 4.903325, 0.919373, 0.459687, 1.225831, 1.532289, 4.903325]"
1,12,12,"[-5.975927, -5.363012, -3.677494, -1.991976, 4.137181, 13.94383, 18.081011, 13.637373, 13.637373, 24.210167, 17.927782, 6.435614, -1.225831, -7.04853, -7.508216, -39.992744, -9.653421, -7.508216]","[5.209783, 5.66947, 3.064578, 2.75812, -1.37906, -4.903325, -5.975927, -3.217807, -0.153229, -2.145205, -7.354988, -4.596867, -2.911349, 0.153229, 5.516241, 23.903709, 7.04853, 2.298434]","[5.66947, 5.516241, 1.532289, 0.306458, 0.766145, 8.274362, 16.242264, 15.322891, 9.346964, 17.00841, 7.508216, 0.153229, -2.604892, 1.225831, 4.443638, -60.065731, 4.443638, 6.129157]"
1,12,13,"[-5.66947, -4.903325, -2.451663, 0.919373, 9.653421, 18.693928, 19.6133, 13.330915, 21.298819, 17.774553, 9.80665, -0.766145, -5.975927, -6.129157, -7.354988, -5.209783, -7.814674, -7.354988, -7.508216, -7.814674, -7.661446, -6.742072, -7.814674, -7.201759, -7.814674, -7.814674, -7.201759, -7.354988, -7.04853, -5.66947]","[4.750096, 5.209783, 2.145205, 0.612916, -1.37906, -2.145205, -5.66947, -1.838747, -1.838747, -4.750096, -5.363012, -2.604892, -0.766145, 3.064578, 4.29041, 0.766145, 3.677494, 3.983952, 2.75812, 3.371036, 2.604892, 3.371036, 5.209783, 8.121132, 2.75812, 4.137181, 3.371036, 3.064578, 3.830723, 4.29041]","[5.209783, 4.903325, 0.306458, 0.153229, 2.451663, 9.040505, 16.089035, 12.564771, 11.492168, 8.734048, 1.838747, -0.919373, 0.919373, 3.064578, 5.056554, 5.975927, 5.056554, 5.66947, 4.750096, 5.822699, 5.822699, 6.282385, 5.66947, 4.137181, 5.209783, 5.66947, 5.363012, 5.975927, 5.822699, 5.056554]"
1,12,14,"[-5.516241, -5.363012, -2.298434, 2.298434, 12.564771, 20.839132, 15.935806, 13.330915, 18.387468, 18.23424, 10.572795, 2.75812, -3.983952, -6.742072, -11.798626, -8.42759, -8.121132]","[5.209783, 4.137181, 0.919373, 1.072602, -1.225831, -7.661446, -4.29041, -3.064578, -0.153229, -3.064578, -4.29041, -1.37906, -0.459687, 2.145205, 17.00841, 7.814674, 3.217807]","[5.516241, 5.516241, 0.459687, -0.919373, 3.983952, 10.879252, 16.395493, 9.500193, 10.879252, 9.500193, 4.596867, 1.991976, -0.919373, 2.145205, 21.298819, 5.516241, 4.596867]"
1,12,15,"[-5.822699, -5.363012, -3.830723, 0.0, 7.508216, 19.306843, 22.984337, 10.726024, 13.94383, 20.072987, 15.322891, 7.508216, 0.153229, -5.056554, -6.895301, -3.064578, -5.975927]","[6.282385, 5.66947, 3.064578, 2.145205, -1.072602, -3.983952, -5.822699, 0.612916, 1.072602, 0.306458, -2.298434, -5.516241, -1.225831, 3.371036, 4.137181, 8.42759, 2.145205]","[5.056554, 4.596867, 1.685518, -1.37906, 0.612916, 5.975927, 18.23424, 8.580819, 7.967903, 11.18571, 9.500193, 2.911349, -0.459687, 2.75812, 1.37906, 11.33894, 4.137181]"
1,12,16,"[-5.975927, -5.516241, -3.371036, -0.766145, 8.274362, 17.468096, 18.387468, 12.871228, 18.693928, 19.153614, 9.959879, 0.153229, -5.363012, -7.04853, -6.435614, -5.975927]","[5.822699, 5.822699, 3.217807, 2.145205, -2.604892, -6.282385, -4.903325, -1.532289, -2.145205, -3.677494, -5.516241, -2.451663, 1.072602, 3.064578, 3.983952, 4.29041]","[4.596867, 4.137181, 0.153229, -1.685518, 3.371036, 11.645397, 13.024457, 10.879252, 14.709975, 10.572795, 2.75812, -1.685518, 1.37906, 3.983952, 4.750096, 6.282385]"
1,12,17,"[-5.822699, -5.822699, -3.371036, -1.37906, 6.435614, 16.548723, 18.693928, 14.863204, 16.242264, 21.452047, 14.250289, 3.064578, -3.983952, -5.975927, -6.742072, -7.967903]","[6.129157, 5.363012, 3.217807, 1.225831, -0.612916, -4.443638, -5.363012, -3.677494, -1.991976, -2.604892, -5.66947, -3.064578, -0.153229, 3.524265, 3.524265, 2.75812]","[4.903325, 4.596867, 1.838747, -1.072602, 1.37906, 11.798626, 12.105083, 10.113108, 10.572795, 12.564771, 4.443638, 1.072602, 0.919373, 1.991976, 5.516241, 5.66947]"
1,12,18,"[-5.363012, -5.363012, -4.443638, -2.75812, 2.75812, 11.645397, 18.23424, 14.863204, 11.798626, 16.701952, 18.693928, 14.709975, 1.838747, -3.064578, -6.282385, -8.121132, -5.516241]","[5.822699, 6.129157, 4.596867, 3.217807, 0.612916, -3.371036, -8.580819, -5.209783, -2.451663, -0.153229, 0.306458, -7.201759, -2.911349, 0.612916, 0.766145, 0.0, 8.121132]","[4.903325, 4.596867, 3.524265, -0.306458, 1.685518, 7.04853, 9.653421, 13.177687, 10.879252, 12.564771, 13.330915, 5.516241, 0.0, 0.153229, 4.137181, -7.04853, 4.750096]"
1,12,19,"[-6.742072, -6.742072, -6.282385, -2.75812, 1.991976, 13.177687, 25.742456, 15.47612, 7.661446, 24.516626, 26.968288, 12.717999, -1.37906, -5.975927, -8.121132, -5.516241, -5.66947]","[4.443638, 4.596867, 4.903325, 0.919373, 1.072602, -2.911349, -8.274362, -5.822699, 0.459687, -1.532289, -4.750096, -7.508216, -2.911349, 0.153229, 6.129157, 4.137181, 7.508216]","[5.363012, 5.209783, 4.137181, -1.532289, -1.838747, 3.830723, 13.024457, 14.709975, 8.274362, 20.532675, 8.42759, -0.766145, -2.604892, -1.225831, 2.75812, 6.129157, 2.451663]"
1,13,0,"[-6.742072, -6.742072, -6.282385, -2.75812, 1.991976, 13.177687, 25.742456, 15.47612, 7.661446, 24.516626, 26.968288, 12.717999, -1.37906, -5.975927, -8.121132, -5.516241, -5.66947]","[4.443638, 4.596867, 4.903325, 0.919373, 1.072602, -2.911349, -8.274362, -5.822699, 0.459687, -1.532289, -4.750096, -7.508216, -2.911349, 0.153229, 6.129157, 4.137181, 7.508216]","[5.363012, 5.209783, 4.137181, -1.532289, -1.838747, 3.830723, 13.024457, 14.709975, 8.274362, 20.532675, 8.42759, -0.766145, -2.604892, -1.225831, 2.75812, 6.129157, 2.451663]"
1,13,1,"[-8.121132, -8.274362, -6.895301, -4.750096, 0.919373, 6.742072, 22.218191, 18.847157, 17.468096, 10.113108, 15.169662, 25.895685, 14.097059, 0.306458, -2.145205, -5.822699, -6.742072, -8.734048, -7.508216, -6.895301, -6.742072, -7.201759, -6.742072, -6.895301, -6.742072, -6.588843]","[3.830723, 3.371036, 3.983952, 0.766145, -3.217807, -3.524265, -7.967903, -2.451663, 10.113108, -3.217807, -6.742072, -8.580819, -3.217807, 1.37906, 1.532289, 4.750096, 5.975927, 5.056554, 5.66947, 5.209783, 5.363012, 5.516241, 5.056554, 5.056554, 5.363012, 4.596867]","[4.443638, 4.903325, 2.75812, -1.37906, -0.459687, 2.604892, 12.717999, 12.871228, 6.588843, 5.363012, 18.23424, 13.484144, -0.612916, -1.225831, 0.153229, 2.451663, 5.209783, 5.516241, 3.983952, 3.677494, 4.137181, 4.750096, 5.056554, 5.056554, 5.056554, 5.209783]"
1,13,2,"[-7.201759, -7.508216, -6.129157, -1.532289, 2.298434, 12.411542, 20.532675, 15.322891, 9.80665, 19.153614, 26.202143, 14.097059, 1.225831, -3.983952, -6.129157, -6.435614, -6.129157, -4.903325]","[3.064578, 3.371036, 2.451663, -2.451663, -2.145205, -4.903325, -7.354988, -0.306458, -1.838747, -11.33894, -12.258313, -4.29041, 1.225831, 4.29041, 3.524265, 4.903325, 4.903325, 6.742072]","[6.129157, 5.822699, 2.604892, -1.838747, 1.072602, 9.040505, 13.177687, 9.500193, 3.371036, 17.468096, 10.419566, -2.604892, -2.298434, 1.991976, 4.137181, 5.209783, 0.766145, 5.975927]"
1,13,3,"[-7.04853, -6.742072, -6.588843, -1.838747, 3.677494, 16.242264, 17.468096, 16.855181, 11.032481, 16.395493, 21.758505, 7.04853, 3.064578, -4.596867, -6.129157, -6.588843, -7.201759, -7.201759]","[2.911349, 3.524265, 1.685518, -4.137181, -3.217807, -4.596867, -3.064578, -0.306458, -1.991976, -9.80665, -8.274362, -0.612916, -0.306458, 3.983952, 5.209783, 5.516241, 4.903325, 5.209783]","[6.588843, 7.201759, 4.443638, -4.137181, 2.145205, 12.258313, 13.94383, 10.266337, 8.274362, 18.847157, 8.580819, 3.830723, -0.919373, 1.685518, 3.217807, 4.903325, 5.056554, 4.596867]"
1,13,4,"[-7.201759, -6.588843, -4.137181, -3.064578, 4.443638, 12.564771, 17.161638, 14.556746, 7.508216, 13.790602, 22.984337, 16.701952, 3.524265, -2.145205, -5.66947, -5.822699, -5.822699, -6.435614]","[2.75812, 2.604892, 0.306458, -0.919373, -3.064578, -4.903325, -4.29041, 0.306458, -4.137181, -9.80665, -8.274362, -3.830723, -0.306458, 0.919373, 7.04853, 6.742072, 2.298434, 2.298434]","[5.822699, 5.66947, 1.991976, -1.532289, 3.524265, 9.040505, 13.94383, 13.177687, 5.363012, 13.484144, 14.709975, 3.524265, -0.306458, 0.612916, 2.604892, 4.443638, 4.29041, 5.056554]"
1,13,5,"[-7.201759, -7.04853, -5.66947, -1.685518, 1.685518, 15.016433, 19.6133, 18.387468, 11.18571, 16.395493, 21.298819, 6.129157, -0.153229, -3.524265, -5.363012, -18.540699, -4.443638]","[3.524265, 3.524265, 1.685518, -1.532289, -1.532289, -7.508216, -5.056554, -0.459687, -4.137181, -13.637373, -7.661446, 0.306458, 1.685518, 4.443638, 4.596867, 25.435999, 7.508216]","[5.975927, 5.363012, 2.145205, -0.612916, 0.306458, 9.346964, 12.105083, 11.492168, 7.508216, 18.847157, 6.895301, -1.072602, -2.298434, 2.298434, 4.750096, -64.969055, 6.588843]"
1,13,6,"[-6.282385, -6.435614, -4.903325, -2.604892, 4.750096, 14.556746, 20.072987, 14.097059, 9.653421, 15.47612, 20.379444, 12.105083, 0.766145, -4.137181, -5.66947, -6.129157, -5.975927, -5.363012]","[2.604892, 2.451663, 0.612916, -1.685518, -4.29041, -4.443638, -3.524265, 1.37906, -4.29041, -7.508216, -5.516241, -2.298434, 1.072602, 2.451663, 5.66947, 5.66947, 5.056554, 6.588843]","[7.201759, 6.742072, 2.604892, -1.072602, 2.604892, 8.42759, 12.717999, 11.492168, 7.04853, 17.314867, 11.032481, 1.685518, -0.459687, 1.225831, 4.750096, 5.516241, 5.822699, 5.056554]"
1,13,7,"[-6.435614, -6.282385, -5.822699, -4.903325, -1.685518, 4.29041, 10.266337, 16.089035, 16.242264, 11.032481, 14.709975, 20.839132, 5.516241, -1.072602, -3.064578, -3.830723, -5.66947, -2.298434]","[3.677494, 3.371036, 4.443638, 0.0, -4.443638, -2.145205, -5.66947, -4.443638, -0.153229, -1.072602, -8.734048, -8.887277, 0.766145, 1.685518, 2.911349, 5.822699, 4.443638, 3.371036]","[7.04853, 6.895301, 6.895301, 2.298434, -1.37906, 3.830723, 9.80665, 9.80665, 10.572795, 11.032481, 17.927782, 9.959879, -1.532289, 1.991976, 4.137181, 4.443638, 6.435614, 3.064578]"
1,13,8,"[-6.742072, -6.895301, -5.822699, -3.217807, 2.911349, 13.177687, 17.621325, 18.540699, 10.266337, 15.169662, 19.460072, 11.032481, 0.612916, -4.903325, -5.516241, -4.750096, -8.887277]","[1.991976, 1.991976, 1.991976, -1.685518, -3.217807, -7.201759, -6.435614, -1.072602, -2.604892, -10.266337, -9.500193, -2.145205, 1.225831, 4.29041, 5.66947, 33.403904, 6.895301]","[6.282385, 6.129157, 3.217807, -2.145205, 3.064578, 6.435614, 13.177687, 13.024457, 8.734048, 15.935806, 11.18571, 0.153229, -0.612916, 1.37906, 4.750096, -55.162407, 6.588843]"
1,13,9,"[-6.435614, -6.588843, -6.435614, -4.443638, -1.225831, 5.975927, 14.863204, 19.6133, 15.782578, 11.951855, 20.992361, 20.379444, 1.37906, -3.064578, -4.29041, -5.056554, -5.66947, -2.75812, -3.983952]","[2.911349, 2.75812, 4.443638, 1.532289, -4.443638, -5.66947, -6.282385, -5.516241, -1.991976, -2.75812, -14.097059, -9.193734, 0.919373, 1.532289, 6.129157, 5.516241, 5.363012, 4.903325, 6.742072]","[7.508216, 7.04853, 6.895301, 1.072602, -3.217807, 1.072602, 11.33894, 11.18571, 9.346964, 9.80665, 17.621325, 3.371036, -3.677494, 0.766145, 3.064578, 3.524265, 5.975927, 7.814674, 6.129157]"
1,13,10,"[-6.129157, -6.588843, -5.66947, -1.072602, 7.201759, 16.701952, 19.919758, 15.322891, 13.330915, 20.226215, 12.411542, 1.37906, -3.830723, -6.435614, -5.822699, -8.42759]","[3.371036, 3.830723, 1.991976, -3.983952, -4.29041, -6.895301, -5.209783, 5.209783, -9.040505, -8.887277, -3.830723, 0.919373, 1.072602, 4.596867, 5.209783, 4.750096]","[6.895301, 6.588843, 1.991976, -2.145205, 1.532289, 10.879252, 11.951855, 14.250289, 16.548723, 13.790602, 1.685518, -0.766145, 1.685518, 3.524265, 7.04853, 6.588843]"
1,13,11,"[-6.742072, -6.435614, -6.742072, -5.975927, -2.75812, 1.685518, 11.645397, 18.23424, 16.855181, 11.032481, 13.484144, 18.693928, 9.346964, 0.919373, -4.443638, -5.66947, -7.814674, -5.822699]","[3.064578, 2.75812, 3.524265, 1.991976, -2.911349, -3.677494, -6.129157, -4.903325, -1.072602, 2.604892, -8.121132, -8.580819, -1.685518, 1.37906, 3.524265, 6.282385, 5.056554, 4.137181]","[7.04853, 6.895301, 7.04853, 4.903325, -1.225831, 0.612916, 8.121132, 13.177687, 10.266337, 11.951855, 19.000385, 11.33894, 0.612916, -1.072602, 3.830723, 4.596867, 7.04853, 5.975927]"
1,13,12,"[-6.282385, -6.129157, -6.129157, -4.596867, 0.612916, 9.80665, 20.072987, 19.766529, 9.653421, 16.701952, 20.226215, 5.975927, -0.153229, -4.903325, -5.66947, -7.814674]","[1.532289, 1.225831, 2.911349, -1.225831, -4.443638, -5.516241, -5.209783, 0.766145, -1.072602, -9.500193, -7.661446, 0.459687, 0.766145, 4.596867, 5.363012, 11.492168]","[7.201759, 7.04853, 5.056554, 0.153229, -0.612916, 4.29041, 13.790602, 15.935806, 11.492168, 17.927782, 10.572795, 0.0, -1.072602, 2.298434, 5.822699, 5.975927]"
1,13,13,"[-6.435614, -6.129157, -4.137181, -1.991976, 5.363012, 16.701952, 20.685904, 14.403518, 14.863204, 22.218191, 10.879252, 1.532289, -4.750096, -5.975927, -1.685518, -1.838747]","[2.911349, 2.298434, 1.225831, -2.298434, -4.443638, -7.967903, -1.838747, 4.903325, -7.354988, -8.42759, -1.37906, 0.612916, 3.217807, 5.66947, 3.217807, 6.588843]","[7.354988, 7.04853, 2.451663, -2.145205, 2.298434, 10.113108, 12.411542, 13.94383, 18.540699, 12.258313, -1.072602, -2.145205, 1.532289, 5.975927, 5.66947, 6.129157]"
1,13,14,"[-6.129157, -6.282385, -4.443638, -1.685518, 7.661446, 15.629349, 17.774553, 14.556746, 12.105083, 18.387468, 11.18571, 0.612916, -3.524265, -5.516241, -2.451663, -5.209783]","[2.451663, 2.145205, 1.532289, -1.991976, -6.742072, -7.201759, -2.298434, 3.983952, -8.121132, -7.201759, -1.685518, -0.306458, 2.451663, 4.750096, -0.919373, 5.822699]","[7.201759, 6.895301, 2.145205, -1.37906, 3.371036, 10.266337, 13.637373, 13.94383, 18.081011, 12.717999, 3.677494, -1.532289, 1.991976, 4.596867, -2.604892, 6.588843]"
1,13,15,"[-6.742072, -6.588843, -6.282385, -3.371036, 1.991976, 12.258313, 18.693928, 17.621325, 11.492168, 18.693928, 11.33894, 0.919373, -3.371036, -6.435614, -8.580819, -6.129157]","[3.217807, 3.217807, 3.217807, -1.838747, -3.677494, -5.516241, -5.056554, -0.919373, -3.064578, -7.967903, -3.217807, 1.37906, 3.217807, 5.363012, 18.693928, 9.653421]","[6.742072, 6.588843, 4.29041, -0.766145, 0.766145, 7.354988, 14.403518, 14.863204, 20.379444, 13.637373, 1.532289, -1.37906, 1.685518, 4.443638, 7.967903, 5.975927]"
1,13,16,"[-6.435614, -6.129157, -6.435614, -5.363012, -1.838747, 3.677494, 15.016433, 20.685904, 14.863204, 13.024457, 19.000385, 8.887277, 1.072602, -3.217807, -5.516241, 5.975927, -5.516241]","[2.75812, 2.75812, 4.29041, 3.371036, -3.064578, -5.056554, -5.209783, -3.524265, 4.443638, -4.750096, -8.121132, -2.451663, 0.612916, 5.056554, 3.677494, 5.516241, 6.742072]","[6.742072, 7.201759, 5.975927, 2.911349, -0.459687, 1.838747, 8.734048, 13.484144, 15.322891, 18.387468, 11.798626, 2.451663, 0.0, 2.298434, 3.524265, 3.983952, 6.742072]"
1,13,17,"[-6.129157, -6.435614, -5.363012, -1.838747, 5.516241, 15.47612, 19.153614, 13.330915, 15.782578, 18.693928, 6.742072, -0.306458, -3.524265, -5.209783, -6.129157, -6.435614, -5.66947, -5.822699, -5.516241, -10.572795, -6.129157]","[2.911349, 3.064578, 2.298434, -2.604892, -5.056554, -6.742072, -3.064578, 4.903325, -7.508216, -7.508216, -0.766145, 1.991976, 2.911349, 3.983952, 3.217807, 2.604892, 5.056554, 5.66947, 4.443638, 0.0, 5.66947]","[6.742072, 6.588843, 2.911349, -1.685518, 1.532289, 10.572795, 14.403518, 15.629349, 18.387468, 10.266337, 0.0, 0.612916, 3.064578, 5.056554, 5.209783, 6.282385, 6.282385, 5.822699, 5.975927, 3.830723, 7.354988]"
1,13,18,"[-6.282385, -6.129157, -5.209783, -3.064578, 2.911349, 12.564771, 19.153614, 16.855181, 16.242264, 20.072987, 7.661446, 0.306458, -4.137181, -5.056554, -4.903325, -6.435614]","[3.217807, 3.217807, 3.217807, -2.298434, -5.056554, -5.209783, -2.911349, 7.201759, -5.516241, -8.580819, -0.766145, 1.991976, 5.66947, 4.137181, 3.830723, 6.129157]","[6.742072, 7.508216, 5.516241, -1.072602, 2.145205, 8.274362, 13.637373, 19.000385, 18.847157, 8.580819, -0.612916, -0.612916, 2.911349, 4.903325, 5.975927, 6.435614]"
1,13,19,"[-6.435614, -6.282385, -4.137181, -0.153229, 8.734048, 19.306843, 20.839132, 10.879252, 22.064962, 12.105083, 0.306458, -3.371036, -6.588843, -5.363012, -6.282385, -5.822699, -5.822699, -6.129157, -5.822699, -5.66947, -9.959879]","[2.911349, 3.217807, -0.153229, -3.371036, -4.903325, -5.66947, 1.532289, -4.903325, -7.04853, -1.838747, 2.451663, 4.443638, 6.588843, 4.596867, 4.443638, 5.056554, 4.903325, 5.056554, 4.903325, 6.742072, 11.951855]","[6.588843, 6.742072, 1.072602, -1.37906, 3.217807, 13.484144, 20.839132, 18.693928, 14.709975, 0.459687, -0.766145, 2.604892, 4.903325, 7.508216, 5.822699, 5.822699, 6.129157, 5.66947, 5.822699, 1.532289, 5.209783]"
1,13,20,"[-6.588843, -6.282385, -6.129157, -5.363012, -1.838747, 5.516241, 16.395493, 19.460072, 14.863204, 17.621325, 19.153614, 4.29041, -1.532289, -3.830723, -5.209783, -8.887277, -4.443638]","[4.29041, 3.830723, 5.209783, 2.604892, -4.443638, -4.903325, -4.903325, -0.766145, 3.677494, -10.726024, -7.661446, -0.459687, 2.911349, 3.983952, 5.056554, 0.766145, 4.443638]","[7.04853, 6.895301, 6.588843, 3.371036, -2.145205, 0.766145, 9.193734, 16.548723, 16.242264, 18.693928, 6.129157, -3.064578, -0.306458, 2.911349, 5.975927, 5.66947, 6.282385]"
1,13,21,"[-6.282385, -5.822699, -4.596867, -2.604892, 5.209783, 16.242264, 20.532675, 12.717999, 15.322891, 20.532675, 7.201759, -0.766145, -3.524265, -5.516241, -5.209783, -5.056554, -6.129157]","[3.217807, 3.371036, 2.75812, -1.838747, -4.443638, -5.66947, 2.145205, 7.814674, -3.983952, -4.443638, -0.766145, 2.145205, 5.056554, 4.443638, 5.209783, 4.903325, 1.225831]","[6.895301, 7.04853, 3.371036, -0.306458, 2.75812, 8.734048, 17.161638, 12.564771, 19.919758, 10.879252, -3.983952, -2.604892, 5.363012, 4.903325, 6.588843, 5.822699, 5.516241]"
1,13,22,"[-6.129157, -6.588843, -5.056554, -1.532289, 8.42759, 17.774553, 17.314867, 11.798626, 15.782578, 21.14559, 4.29041, -1.991976, -4.750096, -5.516241, -5.975927, -6.129157]","[3.217807, 3.217807, 2.145205, -2.604892, -8.887277, -1.685518, -2.604892, 4.443638, -11.951855, -8.121132, 0.459687, 1.37906, 3.524265, 4.29041, 0.306458, 3.217807]","[7.201759, 6.895301, 2.451663, -2.604892, -0.306458, 14.863204, 16.548723, 14.097059, 24.363398, 4.903325, -3.371036, -1.532289, 3.677494, 6.282385, -0.766145, 5.363012]"
1,13,23,"[-6.742072, -6.435614, -5.822699, -1.532289, 6.435614, 17.774553, 19.766529, 15.169662, 16.548723, 19.919758, 5.975927, -0.459687, -3.064578, -6.129157, -5.66947, -4.750096, -5.363012]","[3.830723, 3.830723, 2.604892, -6.129157, -5.363012, -7.661446, -1.991976, 2.604892, -11.492168, -7.814674, -0.306458, 0.459687, 4.596867, 4.903325, 4.750096, 4.903325, 9.346964]","[6.435614, 7.661446, 3.371036, -4.29041, 1.37906, 10.419566, 14.709975, 15.629349, 18.847157, 9.040505, 0.612916, 0.0, 2.911349, 3.983952, 5.363012, -0.459687, 5.209783]"
1,14,0,"[8.121132, 7.661446, 7.661446, 10.726024, 18.23424, 16.242264, 4.29041, -0.612916, -1.37906, 1.072602, 7.508216, 19.919758, 14.097059, 8.580819, 9.040505, 8.580819, 8.734048, 8.42759, 8.121132, 8.887277, 7.967903, 8.42759, 8.42759, 8.121132, 7.508216]","[-4.903325, -4.750096, -5.209783, -5.363012, -4.903325, -11.032481, -5.363012, -0.153229, 3.064578, 2.911349, -2.911349, -8.580819, -6.129157, -1.991976, -2.145205, -1.225831, -0.919373, -2.911349, -6.742072, -1.225831, -1.991976, -1.838747, -1.991976, -1.838747, -1.991976]","[4.596867, 4.29041, 5.056554, 11.18571, 19.460072, 9.500193, -3.524265, -2.145205, -0.306458, -1.37906, 2.451663, 18.081011, 17.621325, 8.274362, 4.443638, 4.596867, 5.516241, 5.516241, 5.363012, 6.435614, 4.903325, 5.516241, 5.363012, 5.363012, 5.975927]"
1,14,1,"[8.42759, 8.42759, 10.113108, 21.605276, 17.927782, 7.354988, 1.838747, -1.838747, 1.072602, 11.645397, 20.379444, 12.871228, 9.653421, 8.121132, 8.734048, 8.121132, 8.734048, 7.814674, 8.580819, 8.734048, 8.887277, 9.959879, 7.967903]","[-4.29041, -4.137181, -3.983952, -7.967903, -13.024457, -1.225831, 1.37906, 1.991976, 0.766145, -8.887277, -11.951855, -6.895301, -0.612916, -1.991976, -1.838747, -2.75812, -1.838747, -1.37906, -1.225831, -2.145205, -2.298434, -5.363012, -2.75812]","[3.983952, 3.983952, 8.42759, 20.072987, 11.18571, -6.435614, -3.371036, 0.459687, -0.306458, 2.604892, 17.927782, 17.927782, 8.734048, 2.604892, 5.66947, 4.750096, 5.516241, 3.830723, 5.363012, 4.596867, 4.443638, -3.830723, 5.056554]"
